id,categoryname,subcategoryname,productname,orderdate,duedate,shipdate,unitprice,discountamount,totalproductcost,productstandardcost,salesamount,taxamt,freight
17013,Accessories,Helmets,"Sport-100 Helmet, Black",2013-09-17,2013-09-29,2013-09-24,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17014,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-09-17,2013-09-29,2013-09-24,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17015,Accessories,Helmets,"Sport-100 Helmet, Red",2013-09-17,2013-09-29,2013-09-24,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17016,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2013-09-17,2013-09-29,2013-09-24,54.99,0.00,20.57,20.57,54.99,4.40,1.37
17017,Accessories,Tires and Tubes,HL Mountain Tire,2013-09-17,2013-09-29,2013-09-24,35.00,0.00,13.09,13.09,35.00,2.80,0.88
17018,Accessories,Tires and Tubes,HL Road Tire,2013-09-17,2013-09-29,2013-09-24,32.60,0.00,12.19,12.19,32.60,2.61,0.82
17019,Accessories,Tires and Tubes,LL Mountain Tire,2013-09-17,2013-09-29,2013-09-24,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17020,Accessories,Tires and Tubes,LL Road Tire,2013-09-17,2013-09-29,2013-09-24,21.49,0.00,8.04,8.04,21.49,1.72,0.54
17021,Accessories,Tires and Tubes,ML Mountain Tire,2013-09-17,2013-09-29,2013-09-24,29.99,0.00,11.22,11.22,29.99,2.40,0.75
17022,Accessories,Tires and Tubes,ML Road Tire,2013-09-17,2013-09-29,2013-09-24,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17023,Accessories,Tires and Tubes,Mountain Tire Tube,2013-09-17,2013-09-29,2013-09-24,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17024,Accessories,Tires and Tubes,Patch Kit/8 Patches,2013-09-17,2013-09-29,2013-09-24,2.29,0.00,0.86,0.86,2.29,0.18,0.06
17025,Accessories,Tires and Tubes,Road Tire Tube,2013-09-17,2013-09-29,2013-09-24,3.99,0.00,1.49,1.49,3.99,0.32,0.10
17026,Accessories,Tires and Tubes,Touring Tire,2013-09-17,2013-09-29,2013-09-24,28.99,0.00,10.84,10.84,28.99,2.32,0.72
17027,Accessories,Tires and Tubes,Touring Tire Tube,2013-09-17,2013-09-29,2013-09-24,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17028,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2013-09-17,2013-09-29,2013-09-24,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
17029,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2013-09-17,2013-09-29,2013-09-24,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
17030,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2013-09-17,2013-09-29,2013-09-24,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
17031,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2013-09-17,2013-09-29,2013-09-24,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
17032,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2013-09-17,2013-09-29,2013-09-24,769.49,0.00,419.78,419.78,769.49,61.56,19.24
17033,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",2013-09-17,2013-09-29,2013-09-24,564.99,0.00,308.22,308.22,564.99,45.20,14.12
17034,Bikes,Road Bikes,"Road-250 Black, 44",2013-09-17,2013-09-29,2013-09-24,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
17035,Bikes,Road Bikes,"Road-250 Black, 48",2013-09-17,2013-09-29,2013-09-24,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
17036,Bikes,Road Bikes,"Road-250 Black, 52",2013-09-17,2013-09-29,2013-09-24,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
17037,Bikes,Road Bikes,"Road-350-W Yellow, 40",2013-09-17,2013-09-29,2013-09-24,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17038,Bikes,Road Bikes,"Road-350-W Yellow, 44",2013-09-17,2013-09-29,2013-09-24,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17039,Bikes,Road Bikes,"Road-350-W Yellow, 48",2013-09-17,2013-09-29,2013-09-24,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17040,Bikes,Road Bikes,"Road-550-W Yellow, 40",2013-09-17,2013-09-29,2013-09-24,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
17041,Bikes,Road Bikes,"Road-550-W Yellow, 42",2013-09-17,2013-09-29,2013-09-24,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
17042,Bikes,Road Bikes,"Road-750 Black, 48",2013-09-17,2013-09-29,2013-09-24,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17043,Bikes,Road Bikes,"Road-750 Black, 52",2013-09-17,2013-09-29,2013-09-24,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17044,Bikes,Road Bikes,"Road-750 Black, 58",2013-09-17,2013-09-29,2013-09-24,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17045,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2013-09-17,2013-09-29,2013-09-24,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17046,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2013-09-17,2013-09-29,2013-09-24,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17047,Bikes,Touring Bikes,"Touring-1000 Blue, 54",2013-09-17,2013-09-29,2013-09-24,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17048,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2013-09-17,2013-09-29,2013-09-24,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17049,Bikes,Touring Bikes,"Touring-2000 Blue, 50",2013-09-17,2013-09-29,2013-09-24,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
17050,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",2013-09-17,2013-09-29,2013-09-24,742.35,0.00,461.44,461.44,742.35,59.39,18.56
17051,Clothing,Caps,AWC Logo Cap,2013-09-17,2013-09-29,2013-09-24,8.99,0.00,6.92,6.92,8.99,0.72,0.22
17052,Clothing,Gloves,"Half-Finger Gloves, L",2013-09-17,2013-09-29,2013-09-24,24.49,0.00,9.16,9.16,24.49,1.96,0.61
17053,Clothing,Gloves,"Half-Finger Gloves, M",2013-09-17,2013-09-29,2013-09-24,24.49,0.00,9.16,9.16,24.49,1.96,0.61
17054,Clothing,Gloves,"Half-Finger Gloves, S",2013-09-17,2013-09-29,2013-09-24,24.49,0.00,9.16,9.16,24.49,1.96,0.61
17055,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2013-09-17,2013-09-29,2013-09-24,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17056,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2013-09-17,2013-09-29,2013-09-24,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17057,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2013-09-17,2013-09-29,2013-09-24,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17058,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2013-09-17,2013-09-29,2013-09-24,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17059,Clothing,Shorts,"Women''s Mountain Shorts, L",2013-09-17,2013-09-29,2013-09-24,69.99,0.00,26.18,26.18,69.99,5.60,1.75
17060,Clothing,Shorts,"Women''s Mountain Shorts, S",2013-09-17,2013-09-29,2013-09-24,69.99,0.00,26.18,26.18,69.99,5.60,1.75
17061,Clothing,Vests,"Classic Vest, L",2013-09-17,2013-09-29,2013-09-24,63.50,0.00,23.75,23.75,63.50,5.08,1.59
17062,Accessories,Bike Racks,Hitch Rack - 4-Bike,2013-09-18,2013-09-30,2013-09-25,120.00,0.00,44.88,44.88,120.00,9.60,3.00
17063,Accessories,Bike Stands,All-Purpose Bike Stand,2013-09-18,2013-09-30,2013-09-25,159.00,0.00,59.47,59.47,159.00,12.72,3.98
17064,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-09-18,2013-09-30,2013-09-25,9.99,0.00,3.74,3.74,9.99,0.80,0.25
17065,Accessories,Bottles and Cages,Road Bottle Cage,2013-09-18,2013-09-30,2013-09-25,8.99,0.00,3.36,3.36,8.99,0.72,0.22
17066,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-09-18,2013-09-30,2013-09-25,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17067,Accessories,Cleaners,Bike Wash - Dissolver,2013-09-18,2013-09-30,2013-09-25,7.95,0.00,2.97,2.97,7.95,0.64,0.20
17068,Accessories,Fenders,Fender Set - Mountain,2013-09-18,2013-09-30,2013-09-25,21.98,0.00,8.22,8.22,21.98,1.76,0.55
17069,Accessories,Helmets,"Sport-100 Helmet, Black",2013-09-18,2013-09-30,2013-09-25,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17070,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-09-18,2013-09-30,2013-09-25,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17071,Accessories,Helmets,"Sport-100 Helmet, Red",2013-09-18,2013-09-30,2013-09-25,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17072,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2013-09-18,2013-09-30,2013-09-25,54.99,0.00,20.57,20.57,54.99,4.40,1.37
17073,Accessories,Tires and Tubes,HL Mountain Tire,2013-09-18,2013-09-30,2013-09-25,35.00,0.00,13.09,13.09,35.00,2.80,0.88
17074,Accessories,Tires and Tubes,HL Road Tire,2013-09-18,2013-09-30,2013-09-25,32.60,0.00,12.19,12.19,32.60,2.61,0.82
17075,Accessories,Tires and Tubes,LL Mountain Tire,2013-09-18,2013-09-30,2013-09-25,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17076,Accessories,Tires and Tubes,LL Road Tire,2013-09-18,2013-09-30,2013-09-25,21.49,0.00,8.04,8.04,21.49,1.72,0.54
17077,Accessories,Tires and Tubes,ML Mountain Tire,2013-09-18,2013-09-30,2013-09-25,29.99,0.00,11.22,11.22,29.99,2.40,0.75
17078,Accessories,Tires and Tubes,ML Road Tire,2013-09-18,2013-09-30,2013-09-25,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17079,Accessories,Tires and Tubes,Mountain Tire Tube,2013-09-18,2013-09-30,2013-09-25,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17080,Accessories,Tires and Tubes,Patch Kit/8 Patches,2013-09-18,2013-09-30,2013-09-25,2.29,0.00,0.86,0.86,2.29,0.18,0.06
17081,Accessories,Tires and Tubes,Road Tire Tube,2013-09-18,2013-09-30,2013-09-25,3.99,0.00,1.49,1.49,3.99,0.32,0.10
17082,Accessories,Tires and Tubes,Touring Tire,2013-09-18,2013-09-30,2013-09-25,28.99,0.00,10.84,10.84,28.99,2.32,0.72
17083,Accessories,Tires and Tubes,Touring Tire Tube,2013-09-18,2013-09-30,2013-09-25,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17084,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2013-09-18,2013-09-30,2013-09-25,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
17085,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2013-09-18,2013-09-30,2013-09-25,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
17086,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2013-09-18,2013-09-30,2013-09-25,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
17087,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2013-09-18,2013-09-30,2013-09-25,769.49,0.00,419.78,419.78,769.49,61.56,19.24
17088,Bikes,Mountain Bikes,"Mountain-500 Black, 52",2013-09-18,2013-09-30,2013-09-25,539.99,0.00,294.58,294.58,539.99,43.20,13.50
17089,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",2013-09-18,2013-09-30,2013-09-25,564.99,0.00,308.22,308.22,564.99,45.20,14.12
17090,Bikes,Road Bikes,"Road-250 Black, 48",2013-09-18,2013-09-30,2013-09-25,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
17091,Bikes,Road Bikes,"Road-250 Black, 52",2013-09-18,2013-09-30,2013-09-25,2443.35,0.00,1554.95,1554.95,2443.35,195.47,61.08
17092,Bikes,Road Bikes,"Road-350-W Yellow, 40",2013-09-18,2013-09-30,2013-09-25,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17093,Bikes,Road Bikes,"Road-350-W Yellow, 42",2013-09-18,2013-09-30,2013-09-25,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17094,Bikes,Road Bikes,"Road-550-W Yellow, 40",2013-09-18,2013-09-30,2013-09-25,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
17095,Bikes,Road Bikes,"Road-550-W Yellow, 42",2013-09-18,2013-09-30,2013-09-25,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
17096,Bikes,Road Bikes,"Road-750 Black, 44",2013-09-18,2013-09-30,2013-09-25,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17097,Bikes,Road Bikes,"Road-750 Black, 48",2013-09-18,2013-09-30,2013-09-25,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17098,Bikes,Road Bikes,"Road-750 Black, 58",2013-09-18,2013-09-30,2013-09-25,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17099,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2013-09-18,2013-09-30,2013-09-25,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17100,Bikes,Touring Bikes,"Touring-1000 Blue, 50",2013-09-18,2013-09-30,2013-09-25,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17101,Bikes,Touring Bikes,"Touring-1000 Blue, 54",2013-09-18,2013-09-30,2013-09-25,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17102,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2013-09-18,2013-09-30,2013-09-25,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17103,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2013-09-18,2013-09-30,2013-09-25,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
17104,Bikes,Touring Bikes,"Touring-2000 Blue, 60",2013-09-18,2013-09-30,2013-09-25,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
17105,Bikes,Touring Bikes,"Touring-3000 Blue, 58",2013-09-18,2013-09-30,2013-09-25,742.35,0.00,461.44,461.44,742.35,59.39,18.56
17106,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",2013-09-18,2013-09-30,2013-09-25,742.35,0.00,461.44,461.44,742.35,59.39,18.56
17107,Clothing,Caps,AWC Logo Cap,2013-09-18,2013-09-30,2013-09-25,8.99,0.00,6.92,6.92,8.99,0.72,0.22
17108,Clothing,Gloves,"Half-Finger Gloves, M",2013-09-18,2013-09-30,2013-09-25,24.49,0.00,9.16,9.16,24.49,1.96,0.61
17109,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",2013-09-18,2013-09-30,2013-09-25,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17110,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2013-09-18,2013-09-30,2013-09-25,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17111,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2013-09-18,2013-09-30,2013-09-25,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17112,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2013-09-18,2013-09-30,2013-09-25,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17113,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",2013-09-18,2013-09-30,2013-09-25,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17114,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2013-09-18,2013-09-30,2013-09-25,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17115,Clothing,Shorts,"Women''s Mountain Shorts, L",2013-09-18,2013-09-30,2013-09-25,69.99,0.00,26.18,26.18,69.99,5.60,1.75
17116,Clothing,Shorts,"Women''s Mountain Shorts, S",2013-09-18,2013-09-30,2013-09-25,69.99,0.00,26.18,26.18,69.99,5.60,1.75
17117,Clothing,Vests,"Classic Vest, L",2013-09-18,2013-09-30,2013-09-25,63.50,0.00,23.75,23.75,63.50,5.08,1.59
17118,Clothing,Vests,"Classic Vest, M",2013-09-18,2013-09-30,2013-09-25,63.50,0.00,23.75,23.75,63.50,5.08,1.59
17119,Clothing,Vests,"Classic Vest, S",2013-09-18,2013-09-30,2013-09-25,63.50,0.00,23.75,23.75,63.50,5.08,1.59
17120,Accessories,Bike Stands,All-Purpose Bike Stand,2013-09-19,2013-10-01,2013-09-26,159.00,0.00,59.47,59.47,159.00,12.72,3.98
17121,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-09-19,2013-10-01,2013-09-26,9.99,0.00,3.74,3.74,9.99,0.80,0.25
17122,Accessories,Bottles and Cages,Road Bottle Cage,2013-09-19,2013-10-01,2013-09-26,8.99,0.00,3.36,3.36,8.99,0.72,0.22
17123,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-09-19,2013-10-01,2013-09-26,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17124,Accessories,Cleaners,Bike Wash - Dissolver,2013-09-19,2013-10-01,2013-09-26,7.95,0.00,2.97,2.97,7.95,0.64,0.20
17125,Accessories,Fenders,Fender Set - Mountain,2013-09-19,2013-10-01,2013-09-26,21.98,0.00,8.22,8.22,21.98,1.76,0.55
17126,Accessories,Helmets,"Sport-100 Helmet, Black",2013-09-19,2013-10-01,2013-09-26,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17127,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-09-19,2013-10-01,2013-09-26,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17128,Accessories,Helmets,"Sport-100 Helmet, Red",2013-09-19,2013-10-01,2013-09-26,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17129,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2013-09-19,2013-10-01,2013-09-26,54.99,0.00,20.57,20.57,54.99,4.40,1.37
17130,Accessories,Tires and Tubes,HL Mountain Tire,2013-09-19,2013-10-01,2013-09-26,35.00,0.00,13.09,13.09,35.00,2.80,0.88
17131,Accessories,Tires and Tubes,HL Road Tire,2013-09-19,2013-10-01,2013-09-26,32.60,0.00,12.19,12.19,32.60,2.61,0.82
17132,Accessories,Tires and Tubes,LL Mountain Tire,2013-09-19,2013-10-01,2013-09-26,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17133,Accessories,Tires and Tubes,LL Road Tire,2013-09-19,2013-10-01,2013-09-26,21.49,0.00,8.04,8.04,21.49,1.72,0.54
17134,Accessories,Tires and Tubes,ML Mountain Tire,2013-09-19,2013-10-01,2013-09-26,29.99,0.00,11.22,11.22,29.99,2.40,0.75
17135,Accessories,Tires and Tubes,ML Road Tire,2013-09-19,2013-10-01,2013-09-26,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17136,Accessories,Tires and Tubes,Mountain Tire Tube,2013-09-19,2013-10-01,2013-09-26,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17137,Accessories,Tires and Tubes,Patch Kit/8 Patches,2013-09-19,2013-10-01,2013-09-26,2.29,0.00,0.86,0.86,2.29,0.18,0.06
17138,Accessories,Tires and Tubes,Road Tire Tube,2013-09-19,2013-10-01,2013-09-26,3.99,0.00,1.49,1.49,3.99,0.32,0.10
17139,Accessories,Tires and Tubes,Touring Tire,2013-09-19,2013-10-01,2013-09-26,28.99,0.00,10.84,10.84,28.99,2.32,0.72
17140,Accessories,Tires and Tubes,Touring Tire Tube,2013-09-19,2013-10-01,2013-09-26,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17141,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2013-09-19,2013-10-01,2013-09-26,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
17142,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2013-09-19,2013-10-01,2013-09-26,2294.99,0.00,1251.98,1251.98,2294.99,183.60,57.37
17143,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2013-09-19,2013-10-01,2013-09-26,2319.99,0.00,1265.62,1265.62,2319.99,185.60,58.00
17144,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2013-09-19,2013-10-01,2013-09-26,769.49,0.00,419.78,419.78,769.49,61.56,19.24
17145,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2013-09-19,2013-10-01,2013-09-26,769.49,0.00,419.78,419.78,769.49,61.56,19.24
17146,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2013-09-19,2013-10-01,2013-09-26,769.49,0.00,419.78,419.78,769.49,61.56,19.24
17147,Bikes,Mountain Bikes,"Mountain-500 Black, 52",2013-09-19,2013-10-01,2013-09-26,539.99,0.00,294.58,294.58,539.99,43.20,13.50
17148,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",2013-09-19,2013-10-01,2013-09-26,564.99,0.00,308.22,308.22,564.99,45.20,14.12
17149,Bikes,Road Bikes,"Road-350-W Yellow, 40",2013-09-19,2013-10-01,2013-09-26,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17150,Bikes,Road Bikes,"Road-350-W Yellow, 42",2013-09-19,2013-10-01,2013-09-26,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17151,Bikes,Road Bikes,"Road-350-W Yellow, 44",2013-09-19,2013-10-01,2013-09-26,1700.99,0.00,1082.51,1082.51,1700.99,136.08,42.52
17152,Bikes,Road Bikes,"Road-550-W Yellow, 38",2013-09-19,2013-10-01,2013-09-26,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
17153,Bikes,Road Bikes,"Road-550-W Yellow, 48",2013-09-19,2013-10-01,2013-09-26,1120.49,0.00,713.08,713.08,1120.49,89.64,28.01
17154,Bikes,Road Bikes,"Road-750 Black, 52",2013-09-19,2013-10-01,2013-09-26,539.99,0.00,343.65,343.65,539.99,43.20,13.50
17155,Bikes,Touring Bikes,"Touring-1000 Blue, 60",2013-09-19,2013-10-01,2013-09-26,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17156,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",2013-09-19,2013-10-01,2013-09-26,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17157,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2013-09-19,2013-10-01,2013-09-26,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17158,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2013-09-19,2013-10-01,2013-09-26,2384.07,0.00,1481.94,1481.94,2384.07,190.73,59.60
17159,Bikes,Touring Bikes,"Touring-2000 Blue, 54",2013-09-19,2013-10-01,2013-09-26,1214.85,0.00,755.15,755.15,1214.85,97.19,30.37
17160,Bikes,Touring Bikes,"Touring-3000 Yellow, 50",2013-09-19,2013-10-01,2013-09-26,742.35,0.00,461.44,461.44,742.35,59.39,18.56
17161,Clothing,Caps,AWC Logo Cap,2013-09-19,2013-10-01,2013-09-26,8.99,0.00,6.92,6.92,8.99,0.72,0.22
17162,Clothing,Gloves,"Half-Finger Gloves, M",2013-09-19,2013-10-01,2013-09-26,24.49,0.00,9.16,9.16,24.49,1.96,0.61
17163,Clothing,Gloves,"Half-Finger Gloves, S",2013-09-19,2013-10-01,2013-09-26,24.49,0.00,9.16,9.16,24.49,1.96,0.61
17164,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",2013-09-19,2013-10-01,2013-09-26,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17165,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",2013-09-19,2013-10-01,2013-09-26,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17166,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",2013-09-19,2013-10-01,2013-09-26,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17167,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",2013-09-19,2013-10-01,2013-09-26,49.99,0.00,38.49,38.49,49.99,4.00,1.25
17168,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",2013-09-19,2013-10-01,2013-09-26,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17169,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",2013-09-19,2013-10-01,2013-09-26,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17170,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",2013-09-19,2013-10-01,2013-09-26,53.99,0.00,41.57,41.57,53.99,4.32,1.35
17171,Clothing,Shorts,"Women''s Mountain Shorts, L",2013-09-19,2013-10-01,2013-09-26,69.99,0.00,26.18,26.18,69.99,5.60,1.75
17172,Clothing,Shorts,"Women''s Mountain Shorts, M",2013-09-19,2013-10-01,2013-09-26,69.99,0.00,26.18,26.18,69.99,5.60,1.75
17173,Clothing,Socks,"Racing Socks, L",2013-09-19,2013-10-01,2013-09-26,8.99,0.00,3.36,3.36,8.99,0.72,0.22
17174,Clothing,Socks,"Racing Socks, M",2013-09-19,2013-10-01,2013-09-26,8.99,0.00,3.36,3.36,8.99,0.72,0.22
17175,Accessories,Bike Racks,Hitch Rack - 4-Bike,2013-09-20,2013-10-02,2013-09-27,120.00,0.00,44.88,44.88,120.00,9.60,3.00
17176,Accessories,Bottles and Cages,Mountain Bottle Cage,2013-09-20,2013-10-02,2013-09-27,9.99,0.00,3.74,3.74,9.99,0.80,0.25
17177,Accessories,Bottles and Cages,Road Bottle Cage,2013-09-20,2013-10-02,2013-09-27,8.99,0.00,3.36,3.36,8.99,0.72,0.22
17178,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2013-09-20,2013-10-02,2013-09-27,4.99,0.00,1.87,1.87,4.99,0.40,0.12
17179,Accessories,Fenders,Fender Set - Mountain,2013-09-20,2013-10-02,2013-09-27,21.98,0.00,8.22,8.22,21.98,1.76,0.55
17180,Accessories,Helmets,"Sport-100 Helmet, Black",2013-09-20,2013-10-02,2013-09-27,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17181,Accessories,Helmets,"Sport-100 Helmet, Blue",2013-09-20,2013-10-02,2013-09-27,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17182,Accessories,Helmets,"Sport-100 Helmet, Red",2013-09-20,2013-10-02,2013-09-27,34.99,0.00,13.09,13.09,34.99,2.80,0.87
17183,Accessories,Hydration Packs,Hydration Pack - 70 oz.,2013-09-20,2013-10-02,2013-09-27,54.99,0.00,20.57,20.57,54.99,4.40,1.37
17184,Accessories,Tires and Tubes,HL Road Tire,2013-09-20,2013-10-02,2013-09-27,32.60,0.00,12.19,12.19,32.60,2.61,0.82
17185,Accessories,Tires and Tubes,LL Mountain Tire,2013-09-20,2013-10-02,2013-09-27,24.99,0.00,9.35,9.35,24.99,2.00,0.62
17186,Accessories,Tires and Tubes,LL Road Tire,2013-09-20,2013-10-02,2013-09-27,21.49,0.00,8.04,8.04,21.49,1.72,0.54
17187,Accessories,Tires and Tubes,ML Mountain Tire,2013-09-20,2013-10-02,2013-09-27,29.99,0.00,11.22,11.22,29.99,2.40,0.75
17188,Accessories,Tires and Tubes,ML Road Tire,2013-09-20,2013-10-02,2013-09-27,24.99,0.00,9.35,9.35,24.99,2.00,0.62
